"Step","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean__MIN","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean__MAX","Act. Rate (-1.0) - rollout/ep_rew_mean","Act. Rate (-1.0) - rollout/ep_rew_mean__MIN","Act. Rate (-1.0) - rollout/ep_rew_mean__MAX","Act. Rate Pos (-1.0) - rollout/ep_rew_mean","Act. Rate Pos (-1.0) - rollout/ep_rew_mean__MIN","Act. Rate Pos (-1.0) - rollout/ep_rew_mean__MAX"
"768","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"769","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"770","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"771","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"772","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"773","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"774","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"775","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"776","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"777","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"778","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"779","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"780","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"781","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"782","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"783","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"784","0.9301550984382629","0.9301550984382629","0.9301550984382629","0.8986479043960571","0.8986479043960571","0.8986479043960571","1.0387599468231201","1.0387599468231201","1.0387599468231201"
"785","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"786","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"787","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"788","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"789","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"790","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"791","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"792","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"793","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"794","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"795","0.904116153717041","0.904116153717041","0.904116153717041","0.9259856939315796","0.9259856939315796","0.9259856939315796","1.0367242097854614","1.0367242097854614","1.0367242097854614"
"796","0.9256637692451477","0.9256637692451477","0.9256637692451477","0.9405518174171448","0.9405518174171448","0.9405518174171448","1.0538290739059448","1.0538290739059448","1.0538290739059448"
"797","0.9256637692451477","0.9256637692451477","0.9256637692451477","0.9405518174171448","0.9405518174171448","0.9405518174171448","1.0538290739059448","1.0538290739059448","1.0538290739059448"
"798","0.9256637692451477","0.9256637692451477","0.9256637692451477","0.9405518174171448","0.9405518174171448","0.9405518174171448","1.0538290739059448","1.0538290739059448","1.0538290739059448"
"800","0.9256637692451477","0.9256637692451477","0.9256637692451477","0.9405518174171448","0.9405518174171448","0.9405518174171448","1.0538290739059448","1.0538290739059448","1.0538290739059448"
