time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/n_updates,train/loss,train/learning_rate,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
19030,102236160,5372,195,1427,0.02809939906001091,0.0001,0.2,0.36539119482040405,0.001409661598530547,0.20552923337133228,0.005739720038900523,0.0644897073507309,9.30104309674958,0.0149781965,1.084165962934494,360.0
19032,102760448,5399,196,1435,0.02159082144498825,0.0001,0.2,0.8471338599920273,7.862642890543725e-05,0.1704244613647461,0.0013348331568181493,0.06367361545562744,9.378189430106431,0.012245018,1.084165962934494,360.0
19040,103284736,5424,197,1438,0.024248657748103142,0.0001,0.2,0.7099391520023346,0.00036038865835142053,0.23759281168407312,0.006358396845982792,0.06316760182380676,9.416236628440279,0.018860282,1.0851686930656432,360.0
19056,103809024,5447,198,1440,0.013339092954993248,0.0001,0.2,0.16219985485076904,0.01152100430210372,0.17808718500499002,0.006608724631527123,0.06313125789165497,9.436766260874247,0.013201545,1.0851686930656432,360.0
19066,104333312,5471,199,1444,0.018520964309573174,0.0001,0.2,0.6800544857978821,9.700065586040016e-05,0.16793387276785715,0.0039920224350810584,0.0625440925359726,9.483035384392252,0.012318875,1.0851686930656432,360.0
19067,104857600,5499,200,1452,0.015867991372942924,0.0001,0.2,0.2895352244377136,0.001673576243433672,0.17823195457458496,0.0052175856106941865,0.06233636289834976,9.515455686021596,0.013080625,1.0851686930656432,360.0
19068,105381888,5526,201,1460,0.009943550452589989,0.0001,0.2,0.8052460104227066,8.513399725629256e-05,0.17139339447021484,0.002127629597396208,0.06157641112804413,9.589528800919652,0.012218146,1.0851686930656432,360.0
19069,105906176,5553,202,1468,0.016563255339860916,0.0001,0.2,0.3086816072463989,0.001587627007552328,0.18310093879699707,0.0053273766829988745,0.06132916733622551,9.618668430950493,0.013186112,1.0851686930656432,360.0
19066,106430464,5581,203,1476,0.012734629213809967,0.0001,0.2,0.8227081298828125,7.81763459158924e-05,0.17411589622497559,0.0018664184342753742,0.060569800436496735,9.693864779081196,0.012558907,1.0867213940620422,360.0
19076,106954752,5606,204,1481,0.016026772558689117,0.0001,0.2,0.12232029438018799,0.009666102516988247,0.1843575920513589,0.006641784772577641,0.06044183671474457,9.715600567946522,0.01404977,1.0867213940620422,360.0
19085,107479040,5631,205,1486,0.014621822163462639,0.0001,0.2,0.6470857858657837,0.0001235523346505004,0.19088016633064517,0.0009367860642434548,0.05996490642428398,9.762185400532138,0.013353164,1.0867213940620422,360.0
